Date,Close
2003-06-25,232.64
2003-06-26,198.71
2003-06-27,214.32
2003-06-28,245.01
2003-06-29,223.67
2003-06-30,267.32
2003-07-01,228.9
2003-07-02,224.97
2003-07-03,215.04
2003-07-04,223.99
2003-07-05,218.36
2003-07-06,235.67
2003-07-07,240.73
2003-07-08,205.97
2003-07-09,195.16
2003-07-10,185.16
2003-07-11,232.14
2003-07-12,200.01
2003-07-13,179.11
2003-07-14,230.03
2003-07-15,272.22
2003-07-16,222.33
2003-07-17,239.32
2003-07-18,224.28
2003-07-19,220.76
2003-07-20,241.21
2003-07-21,217.12
2003-07-22,228.37
2003-07-23,229.55
2003-07-24,209.85
2003-07-25,243.15
2003-07-26,219.9
2003-07-27,208.38
2003-07-28,234.32
2003-07-29,205.71
2003-07-30,224.34
2003-07-31,223.69
2003-08-01,245.69
2003-08-02,233.56
2003-08-03,223.66
2003-08-04,240.61
2003-08-05,252.15
2003-08-06,235.6
2003-08-07,224.74
2003-08-08,198.39
2003-08-09,203.42
2003-08-10,218.72
2003-08-11,212.73
2003-08-12,221.27
2003-08-13,226.24
2003-08-14,235.79
2003-08-15,223.88
2003-08-16,235.12
2003-08-17,226.77
2003-08-18,186.07
2003-08-19,206.89
2003-08-20,222.89
2003-08-21,201.67
2003-08-22,237.96
2003-08-23,256.67
2003-08-24,250.52
2003-08-25,221.97
2003-08-26,256.15
2003-08-27,229.41
2003-08-28,219.79
2003-08-29,214.35
2003-08-30,220.67
2003-08-31,219.05
2003-09-01,230.31
2003-09-02,230.21
2003-09-03,227.16
2003-09-04,235.93
2003-09-05,251.1
2003-09-06,246.37
2003-09-07,197.78
2003-09-08,176.49
2003-09-09,246.35
2003-09-10,200.42
2003-09-11,223.36
2003-09-12,204.55
2003-09-13,192.0
2003-09-14,238.97
2003-09-15,243.42
2003-09-16,216.8
2003-09-17,176.6
2003-09-18,217.59
2003-09-19,236.45
2003-09-20,199.13
2003-09-21,232.47
2003-09-22,228.59
2003-09-23,240.58
2003-09-24,231.48
2003-09-25,209.72
2003-09-26,253.21
2003-09-27,226.2
2003-09-28,228.92
2003-09-29,210.89
2003-09-30,220.79
2003-10-01,212.05
2003-10-02,226.39
2003-10-03,264.17
2003-10-04,202.6
2003-10-05,197.86
2003-10-06,259.65
2003-10-07,226.13
2003-10-08,217.03
2003-10-09,251.31
2003-10-10,218.49
2003-10-11,267.22
2003-10-12,244.35
2003-10-13,221.13
2003-10-14,274.13
2003-10-15,218.96
2003-10-16,246.01
2003-10-17,237.25
2003-10-18,257.4
2003-10-19,262.69
2003-10-20,232.19
2003-10-21,216.58
2003-10-22,240.94
2003-10-23,218.28
2003-10-24,272.2
2003-10-25,234.75
2003-10-26,224.81
2003-10-27,235.91
2003-10-28,205.37
2003-10-29,212.97
2003-10-30,256.51
2003-10-31,219.45
2003-11-01,211.75
2003-11-02,243.52
2003-11-03,256.59
2003-11-04,247.35
2003-11-05,252.99
2003-11-06,218.03
2003-11-07,204.82
2003-11-08,263.38
2003-11-09,226.99
2003-11-10,228.52
2003-11-11,260.2
2003-11-12,244.85
2003-11-13,242.94
2003-11-14,277.22
2003-11-15,221.14
2003-11-16,252.67
2003-11-17,235.34
2003-11-18,239.67
2003-11-19,264.96
2003-11-20,244.64
2003-11-21,245.35
2003-11-22,256.13
2003-11-23,227.47
2003-11-24,218.08
2003-11-25,214.07
2003-11-26,195.73
2003-11-27,276.28
2003-11-28,213.18
2003-11-29,230.92
2003-11-30,229.9
2003-12-01,241.68
2003-12-02,251.94
2003-12-03,252.93
2003-12-04,224.15
2003-12-05,232.57
2003-12-06,241.66
2003-12-07,231.13
2003-12-08,268.34
2003-12-09,246.11
2003-12-10,251.08
2003-12-11,249.74
2003-12-12,260.04
2003-12-13,240.29
2003-12-14,210.83
2003-12-15,244.85
2003-12-16,223.93
2003-12-17,226.47
2003-12-18,248.87
2003-12-19,262.0
2003-12-20,237.76
2003-12-21,243.6
2003-12-22,271.57
2003-12-23,242.43
2003-12-24,289.74
2003-12-25,249.12
2003-12-26,202.68
2003-12-27,253.06
2003-12-28,245.71
2003-12-29,263.98
2003-12-30,251.74
2003-12-31,235.6
2004-01-01,213.98
2004-01-02,234.38
2004-01-03,221.65
2004-01-04,227.14
2004-01-05,250.62
2004-01-06,272.34
2004-01-07,246.93
2004-01-08,215.21
2004-01-09,248.12
2004-01-10,263.25
2004-01-11,227.22
2004-01-12,236.83
2004-01-13,239.9
2004-01-14,224.0
2004-01-15,252.76
2004-01-16,237.47
2004-01-17,248.38
2004-01-18,222.33
2004-01-19,231.43
2004-01-20,254.72
2004-01-21,232.91
2004-01-22,275.0
2004-01-23,232.56
2004-01-24,245.14
2004-01-25,259.4
2004-01-26,212.47
2004-01-27,205.72
2004-01-28,210.51
2004-01-29,266.37
2004-01-30,230.18
2004-01-31,292.48
2004-02-01,230.12
2004-02-02,245.19
2004-02-03,272.44
2004-02-04,281.81
2004-02-05,283.02
2004-02-06,266.05
2004-02-07,262.46
2004-02-08,253.92
2004-02-09,257.73
2004-02-10,231.24
2004-02-11,225.99
2004-02-12,242.38
2004-02-13,239.14
2004-02-14,233.57
2004-02-15,256.66
2004-02-16,261.93
2004-02-17,244.69
2004-02-18,272.57
2004-02-19,220.28
2004-02-20,239.33
2004-02-21,228.97
2004-02-22,206.07
2004-02-23,241.84
2004-02-24,241.15
2004-02-25,273.95
2004-02-26,256.39
2004-02-27,223.39
2004-02-28,281.05
2004-02-29,268.48
2004-03-01,255.8
2004-03-02,239.72
2004-03-03,225.16
2004-03-04,237.0
2004-03-05,266.31
2004-03-06,282.32
2004-03-07,275.59
2004-03-08,235.04
2004-03-09,222.52
2004-03-10,247.83
2004-03-11,209.73
2004-03-12,251.66
2004-03-13,242.34
2004-03-14,236.07
2004-03-15,213.59
2004-03-16,255.85
2004-03-17,235.02
2004-03-18,222.37
2004-03-19,188.42
2004-03-20,245.41
2004-03-21,281.5
2004-03-22,279.37
2004-03-23,237.1
2004-03-24,234.29
2004-03-25,255.81
2004-03-26,226.56
2004-03-27,252.66
2004-03-28,262.04
2004-03-29,271.35
2004-03-30,244.9
2004-03-31,242.93
2004-04-01,229.53
2004-04-02,230.65
2004-04-03,242.75
2004-04-04,254.73
2004-04-05,265.74
2004-04-06,231.5
2004-04-07,277.52
2004-04-08,242.33
2004-04-09,247.42
2004-04-10,233.0
2004-04-11,199.56
2004-04-12,265.82
2004-04-13,262.97
2004-04-14,242.7
2004-04-15,249.76
2004-04-16,258.83
2004-04-17,217.36
2004-04-18,238.12
2004-04-19,264.68
2004-04-20,223.81
2004-04-21,254.86
2004-04-22,221.95
2004-04-23,258.51
2004-04-24,248.56
2004-04-25,217.07
2004-04-26,272.76
2004-04-27,234.87
2004-04-28,233.45
2004-04-29,253.76
2004-04-30,272.81
2004-05-01,229.62
2004-05-02,251.27
2004-05-03,258.7
2004-05-04,264.08
2004-05-05,253.84
2004-05-06,243.07
2004-05-07,233.95
2004-05-08,252.32
2004-05-09,229.25
2004-05-10,192.36
2004-05-11,259.62
2004-05-12,269.06
2004-05-13,203.82
2004-05-14,230.97
2004-05-15,263.65
2004-05-16,292.51
2004-05-17,251.87
2004-05-18,236.99
2004-05-19,247.98
2004-05-20,279.24
2004-05-21,238.91
2004-05-22,235.94
2004-05-23,242.37
2004-05-24,233.05
2004-05-25,254.66
2004-05-26,284.8
2004-05-27,258.86
2004-05-28,247.45
2004-05-29,246.75
2004-05-30,221.42
2004-05-31,270.44
2004-06-01,251.32
2004-06-02,249.36
2004-06-03,316.93
2004-06-04,259.13
2004-06-05,238.22
2004-06-06,244.82
2004-06-07,276.41
2004-06-08,255.8
2004-06-09,224.87
2004-06-10,272.11
2004-06-11,240.46
2004-06-12,291.38
2004-06-13,275.61
2004-06-14,245.16
2004-06-15,279.82
2004-06-16,255.65
2004-06-17,271.45
2004-06-18,264.18
2004-06-19,237.65
2004-06-20,241.8
2004-06-21,275.37
2004-06-22,248.17
2004-06-23,246.89
2004-06-24,235.95
2004-06-25,263.62
2004-06-26,296.49
2004-06-27,233.99
2004-06-28,255.92
2004-06-29,283.77
2004-06-30,254.03
2004-07-01,264.77
2004-07-02,234.57
2004-07-03,264.47
2004-07-04,252.26
2004-07-05,275.81
2004-07-06,279.94
2004-07-07,308.08
2004-07-08,267.97
2004-07-09,262.99
2004-07-10,260.46
2004-07-11,249.6
2004-07-12,263.53
2004-07-13,250.95
2004-07-14,260.32
2004-07-15,283.4
2004-07-16,237.01
2004-07-17,280.03
2004-07-18,283.67
2004-07-19,255.06
2004-07-20,215.08
2004-07-21,245.46
2004-07-22,283.65
2004-07-23,257.35
2004-07-24,237.91
2004-07-25,247.9
2004-07-26,274.9
2004-07-27,269.12
2004-07-28,253.5
2004-07-29,251.04
2004-07-30,250.63
2004-07-31,240.11
2004-08-01,290.96
2004-08-02,252.3
2004-08-03,283.19
2004-08-04,289.37
2004-08-05,279.0
2004-08-06,250.5
2004-08-07,267.3
2004-08-08,258.84
2004-08-09,241.34
2004-08-10,266.0
2004-08-11,236.02
2004-08-12,283.45
2004-08-13,250.5
2004-08-14,263.91
2004-08-15,265.65
2004-08-16,254.9
2004-08-17,271.91
2004-08-18,250.77
2004-08-19,277.79
2004-08-20,233.54
2004-08-21,263.08
2004-08-22,299.43
2004-08-23,240.73
2004-08-24,247.28
2004-08-25,271.21
2004-08-26,264.62
2004-08-27,268.13
2004-08-28,271.0
2004-08-29,274.0
2004-08-30,283.6
2004-08-31,269.7
2004-09-01,256.77
2004-09-02,275.14
2004-09-03,299.78
2004-09-04,259.23
2004-09-05,242.48
2004-09-06,284.21
2004-09-07,259.76
2004-09-08,218.8
2004-09-09,279.3
2004-09-10,251.74
2004-09-11,260.73
2004-09-12,269.28
2004-09-13,266.54
2004-09-14,277.02
2004-09-15,254.21
2004-09-16,273.28
2004-09-17,257.92
2004-09-18,277.98
2004-09-19,275.61
2004-09-20,244.69
2004-09-21,285.21
2004-09-22,252.87
2004-09-23,279.84
2004-09-24,271.12
2004-09-25,300.63
2004-09-26,259.49
2004-09-27,257.07
2004-09-28,263.76
2004-09-29,258.18
2004-09-30,280.34
2004-10-01,232.11
2004-10-02,243.46
2004-10-03,243.27
2004-10-04,283.73
2004-10-05,299.03
2004-10-06,262.82
2004-10-07,261.63
2004-10-08,266.5
2004-10-09,288.43
2004-10-10,246.74
2004-10-11,270.15
2004-10-12,284.98
2004-10-13,275.6
2004-10-14,269.46
2004-10-15,285.79
2004-10-16,211.79
2004-10-17,279.51
2004-10-18,252.97
2004-10-19,229.53
2004-10-20,276.46
2004-10-21,293.81
2004-10-22,263.68
2004-10-23,285.58
2004-10-24,298.86
2004-10-25,293.01
2004-10-26,299.61
2004-10-27,281.74
2004-10-28,268.51
2004-10-29,235.05
2004-10-30,262.26
2004-10-31,250.42
2004-11-01,310.79
2004-11-02,263.95
2004-11-03,270.03
2004-11-04,278.69
2004-11-05,268.63
2004-11-06,301.75
2004-11-07,255.49
2004-11-08,271.93
2004-11-09,253.28
2004-11-10,241.83
2004-11-11,256.09
2004-11-12,267.68
2004-11-13,259.93
2004-11-14,254.76
2004-11-15,240.58
2004-11-16,267.14
2004-11-17,238.8
2004-11-18,284.19
2004-11-19,270.73
2004-11-20,240.03
2004-11-21,263.09
2004-11-22,254.32
2004-11-23,275.84
2004-11-24,296.36
2004-11-25,232.15
2004-11-26,272.05
2004-11-27,266.64
2004-11-28,283.36
2004-11-29,274.29
2004-11-30,255.08
2004-12-01,263.84
2004-12-02,254.39
2004-12-03,291.93
2004-12-04,270.93
2004-12-05,308.62
2004-12-06,269.48
2004-12-07,256.62
2004-12-08,240.61
2004-12-09,234.91
2004-12-10,239.39
2004-12-11,276.51
2004-12-12,281.44
2004-12-13,239.73
2004-12-14,289.35
2004-12-15,261.88
2004-12-16,274.58
2004-12-17,303.98
2004-12-18,289.77
2004-12-19,266.55
2004-12-20,254.2
2004-12-21,229.08
2004-12-22,257.83
2004-12-23,268.08
2004-12-24,252.66
2004-12-25,269.87
2004-12-26,274.13
2004-12-27,268.19
2004-12-28,259.78
2004-12-29,276.25
2004-12-30,281.81
2004-12-31,251.25
2005-01-01,301.38
2005-01-02,271.28
2005-01-03,273.72
2005-01-04,287.61
2005-01-05,278.2
2005-01-06,292.69
2005-01-07,279.47
2005-01-08,261.57
2005-01-09,281.15
2005-01-10,251.14
2005-01-11,276.28
2005-01-12,273.54
2005-01-13,270.13
2005-01-14,271.82
2005-01-15,236.85
2005-01-16,263.6
2005-01-17,276.53
2005-01-18,277.97
2005-01-19,254.31
2005-01-20,300.27
2005-01-21,257.73
2005-01-22,294.54
2005-01-23,283.79
2005-01-24,262.41
2005-01-25,310.94
2005-01-26,251.65
2005-01-27,294.0
2005-01-28,295.73
2005-01-29,262.4
2005-01-30,303.75
2005-01-31,271.0
2005-02-01,281.87
2005-02-02,281.4
2005-02-03,273.6
2005-02-04,292.6
2005-02-05,292.34
2005-02-06,241.6
2005-02-07,302.75
2005-02-08,243.51
2005-02-09,297.5
2005-02-10,299.48
2005-02-11,255.22
2005-02-12,268.92
2005-02-13,255.12
2005-02-14,273.03
2005-02-15,271.26
2005-02-16,293.11
2005-02-17,303.82
2005-02-18,305.62
2005-02-19,266.56
2005-02-20,273.71
2005-02-21,244.32
2005-02-22,261.97
2005-02-23,297.48
2005-02-24,310.59
2005-02-25,253.68
2005-02-26,266.62
2005-02-27,278.03
2005-02-28,284.26
2005-03-01,262.56
2005-03-02,287.32
2005-03-03,269.46
2005-03-04,278.74
2005-03-05,290.05
2005-03-06,279.35
2005-03-07,270.59
2005-03-08,277.22
2005-03-09,277.74
2005-03-10,272.2
2005-03-11,274.52
2005-03-12,311.76
2005-03-13,291.1
2005-03-14,274.07
2005-03-15,294.01
2005-03-16,273.49
2005-03-17,303.73
2005-03-18,287.75
2005-03-19,278.31
2005-03-20,289.5
2005-03-21,249.23
2005-03-22,258.2
2005-03-23,256.96
2005-03-24,283.79
2005-03-25,315.67
2005-03-26,325.74
2005-03-27,293.97
2005-03-28,291.32
2005-03-29,245.38
2005-03-30,270.64
2005-03-31,265.84
2005-04-01,269.27
2005-04-02,278.42
2005-04-03,272.43
2005-04-04,242.39
2005-04-05,297.02
2005-04-06,260.71
2005-04-07,287.04
2005-04-08,323.83
2005-04-09,264.06
2005-04-10,231.93
2005-04-11,276.91
2005-04-12,304.75
2005-04-13,321.99
2005-04-14,258.33
2005-04-15,292.95
2005-04-16,273.8
2005-04-17,281.08
2005-04-18,336.19
2005-04-19,253.33
2005-04-20,288.56
2005-04-21,292.94
2005-04-22,305.39
2005-04-23,285.73
2005-04-24,290.03
2005-04-25,276.13
2005-04-26,289.44
2005-04-27,277.29
2005-04-28,296.68
2005-04-29,276.95
2005-04-30,291.98
2005-05-01,283.95
2005-05-02,307.15
2005-05-03,283.69
2005-05-04,249.35
2005-05-05,310.15
2005-05-06,266.89
2005-05-07,272.02
2005-05-08,273.28
2005-05-09,312.78
2005-05-10,242.67
2005-05-11,348.23
2005-05-12,306.69
2005-05-13,290.13
2005-05-14,284.66
2005-05-15,291.57
2005-05-16,296.37
2005-05-17,298.95
2005-05-18,297.25
2005-05-19,288.03
2005-05-20,282.38
2005-05-21,283.4
2005-05-22,282.62
2005-05-23,309.29
2005-05-24,298.58
2005-05-25,228.0
2005-05-26,300.02
2005-05-27,290.89
2005-05-28,286.72
2005-05-29,279.41
2005-05-30,309.76
2005-05-31,306.32
2005-06-01,272.01
2005-06-02,295.7
2005-06-03,268.22
2005-06-04,260.16
2005-06-05,275.31
2005-06-06,305.19
2005-06-07,307.1
2005-06-08,298.39
2005-06-09,302.73
2005-06-10,298.64
2005-06-11,275.59
2005-06-12,297.15
2005-06-13,304.61
2005-06-14,303.79
2005-06-15,312.57
2005-06-16,303.06
2005-06-17,296.01
2005-06-18,310.48
2005-06-19,288.64
2005-06-20,271.63
2005-06-21,286.1
2005-06-22,274.56
2005-06-23,276.05
2005-06-24,286.76
2005-06-25,273.89
2005-06-26,283.68
2005-06-27,252.06
2005-06-28,294.29
2005-06-29,290.15
2005-06-30,273.88
2005-07-01,303.5
2005-07-02,309.16
2005-07-03,258.35
2005-07-04,275.34
2005-07-05,275.31
2005-07-06,271.99
2005-07-07,307.47
2005-07-08,287.1
2005-07-09,285.78
2005-07-10,251.09
2005-07-11,303.97
2005-07-12,266.57
2005-07-13,292.65
2005-07-14,297.09
2005-07-15,318.85
2005-07-16,265.56
2005-07-17,231.44
2005-07-18,295.6
2005-07-19,328.03
2005-07-20,316.89
2005-07-21,296.4
2005-07-22,282.47
2005-07-23,308.54
2005-07-24,273.02
2005-07-25,302.11
2005-07-26,302.79
2005-07-27,313.98
2005-07-28,348.06
2005-07-29,300.81
2005-07-30,282.88
2005-07-31,292.64
2005-08-01,257.87
2005-08-02,279.45
2005-08-03,285.25
2005-08-04,283.05
2005-08-05,296.68
2005-08-06,277.28
2005-08-07,316.24
2005-08-08,293.92
2005-08-09,293.82
2005-08-10,287.54
2005-08-11,297.3
2005-08-12,310.79
2005-08-13,277.04
2005-08-14,281.32
2005-08-15,288.5
2005-08-16,267.75
2005-08-17,278.38
2005-08-18,285.34
2005-08-19,312.44
2005-08-20,300.3
2005-08-21,299.02
2005-08-22,312.26
2005-08-23,292.59
2005-08-24,303.24
2005-08-25,293.46
2005-08-26,300.93
2005-08-27,284.06
2005-08-28,247.03
2005-08-29,293.22
2005-08-30,324.45
2005-08-31,314.62
2005-09-01,315.5
2005-09-02,321.01
2005-09-03,298.15
2005-09-04,300.42
2005-09-05,284.21
2005-09-06,290.34
2005-09-07,309.07
2005-09-08,320.93
2005-09-09,294.16
2005-09-10,288.04
2005-09-11,297.15
2005-09-12,309.25
2005-09-13,268.45
2005-09-14,251.5
2005-09-15,286.5
2005-09-16,273.2
2005-09-17,287.54
2005-09-18,294.84
2005-09-19,288.83
2005-09-20,327.04
2005-09-21,304.62
2005-09-22,304.19
2005-09-23,310.72
2005-09-24,275.59
2005-09-25,319.24
2005-09-26,297.04
2005-09-27,312.06
2005-09-28,277.31
2005-09-29,267.77
2005-09-30,315.29
2005-10-01,306.56
2005-10-02,281.08
2005-10-03,281.83
2005-10-04,321.82
2005-10-05,275.62
2005-10-06,332.36
2005-10-07,281.59
2005-10-08,312.46
2005-10-09,293.22
2005-10-10,311.95
2005-10-11,289.1
2005-10-12,296.82
2005-10-13,300.99
2005-10-14,280.22
2005-10-15,315.17
2005-10-16,290.19
2005-10-17,295.98
2005-10-18,280.76
2005-10-19,249.49
2005-10-20,297.01
2005-10-21,349.18
2005-10-22,316.71
2005-10-23,300.73
2005-10-24,295.95
2005-10-25,301.76
2005-10-26,312.34
2005-10-27,277.88
2005-10-28,323.88
2005-10-29,315.99
2005-10-30,316.14
2005-10-31,310.64
2005-11-01,302.36
2005-11-02,315.52
2005-11-03,314.0
2005-11-04,295.17
2005-11-05,290.88
2005-11-06,304.48
2005-11-07,333.52
2005-11-08,277.85
2005-11-09,273.38
2005-11-10,306.12
2005-11-11,303.93
2005-11-12,306.48
2005-11-13,307.99
2005-11-14,298.74
2005-11-15,333.09
2005-11-16,271.37
2005-11-17,286.92
2005-11-18,301.52
2005-11-19,270.81
2005-11-20,300.25
2005-11-21,337.09
2005-11-22,304.38
2005-11-23,308.67
2005-11-24,278.95
2005-11-25,291.92
2005-11-26,296.83
2005-11-27,298.08
2005-11-28,330.16
2005-11-29,315.78
2005-11-30,282.49
2005-12-01,309.74
2005-12-02,314.87
2005-12-03,327.81
2005-12-04,336.71
2005-12-05,284.89
2005-12-06,289.07
2005-12-07,280.23
2005-12-08,300.8
2005-12-09,314.9
2005-12-10,325.41
2005-12-11,304.24
2005-12-12,299.46
2005-12-13,308.99
2005-12-14,289.34
2005-12-15,347.93
2005-12-16,274.08
2005-12-17,310.02
2005-12-18,346.9
2005-12-19,306.65
2005-12-20,302.81
2005-12-21,299.56
2005-12-22,303.2
2005-12-23,334.35
2005-12-24,262.76
2005-12-25,337.76
2005-12-26,278.7
2005-12-27,301.94
2005-12-28,298.79
2005-12-29,319.24
2005-12-30,275.6
2005-12-31,316.9
2006-01-01,348.24
2006-01-02,280.58
2006-01-03,311.73
2006-01-04,294.8
2006-01-05,316.65
2006-01-06,308.61
2006-01-07,295.49
2006-01-08,318.17
2006-01-09,344.6
2006-01-10,304.79
2006-01-11,323.09
2006-01-12,282.93
2006-01-13,289.76
2006-01-14,318.43
2006-01-15,338.76
2006-01-16,316.28
2006-01-17,303.01
2006-01-18,309.35
2006-01-19,284.45
2006-01-20,321.64
2006-01-21,327.29
2006-01-22,300.7
2006-01-23,300.43
2006-01-24,315.25
2006-01-25,301.29
2006-01-26,308.8
2006-01-27,352.21
2006-01-28,305.37
2006-01-29,303.24
2006-01-30,297.55
2006-01-31,325.48
2006-02-01,307.06
2006-02-02,297.8
2006-02-03,337.3
2006-02-04,339.37
2006-02-05,299.06
2006-02-06,273.83
2006-02-07,331.41
2006-02-08,297.66
2006-02-09,327.26
2006-02-10,272.14
2006-02-11,329.49
2006-02-12,287.51
2006-02-13,326.44
2006-02-14,312.21
2006-02-15,292.94
2006-02-16,303.97
2006-02-17,325.93
2006-02-18,314.42
2006-02-19,324.08
2006-02-20,352.02
2006-02-21,281.3
2006-02-22,345.02
2006-02-23,314.86
2006-02-24,294.89
2006-02-25,286.36
2006-02-26,309.28
2006-02-27,331.59
2006-02-28,310.7
2006-03-01,343.57
2006-03-02,284.41
2006-03-03,313.29
2006-03-04,288.58
2006-03-05,320.99
2006-03-06,331.55
2006-03-07,305.5
2006-03-08,261.92
2006-03-09,318.08
2006-03-10,322.93
2006-03-11,322.38
2006-03-12,339.1
2006-03-13,293.06
2006-03-14,328.18
2006-03-15,338.52
2006-03-16,279.19
2006-03-17,321.25
2006-03-18,304.87
2006-03-19,313.42
2006-03-20,322.1
2006-03-21,305.49
2006-03-22,301.82
2006-03-23,316.11
2006-03-24,293.78
2006-03-25,293.9
2006-03-26,329.3
2006-03-27,292.83
2006-03-28,329.23
2006-03-29,325.25
2006-03-30,281.57
2006-03-31,302.63
2006-04-01,340.16
2006-04-02,296.75
2006-04-03,307.18
2006-04-04,325.81
2006-04-05,332.33
2006-04-06,311.72
2006-04-07,304.9
2006-04-08,345.39
2006-04-09,351.82
2006-04-10,336.71
2006-04-11,318.93
2006-04-12,301.16
2006-04-13,300.81
2006-04-14,327.96
2006-04-15,325.98
2006-04-16,345.73
2006-04-17,330.81
2006-04-18,287.83
2006-04-19,339.03
2006-04-20,298.12
2006-04-21,310.5
2006-04-22,323.27
2006-04-23,358.28
2006-04-24,380.66
2006-04-25,330.69
2006-04-26,314.99
2006-04-27,329.43
2006-04-28,336.59
2006-04-29,312.52
2006-04-30,354.93
2006-05-01,323.73
2006-05-02,329.17
2006-05-03,332.63
2006-05-04,327.84
2006-05-05,336.28
2006-05-06,307.25
2006-05-07,308.53
2006-05-08,297.78
2006-05-09,328.67
2006-05-10,335.56
2006-05-11,329.23
2006-05-12,353.66
2006-05-13,320.15
2006-05-14,333.73
2006-05-15,298.62
2006-05-16,312.8
2006-05-17,334.55
2006-05-18,337.72
2006-05-19,314.95
2006-05-20,319.49
2006-05-21,290.66
2006-05-22,313.97
2006-05-23,339.02
2006-05-24,332.81
2006-05-25,331.41
2006-05-26,322.49
2006-05-27,321.73
2006-05-28,308.48
2006-05-29,335.75
2006-05-30,330.29
2006-05-31,331.81
2006-06-01,311.54
2006-06-02,279.09
2006-06-03,344.19
2006-06-04,312.77
2006-06-05,305.19
2006-06-06,336.41
2006-06-07,314.79
2006-06-08,343.92
2006-06-09,335.16
2006-06-10,336.59
2006-06-11,295.69
2006-06-12,347.34
2006-06-13,328.42
2006-06-14,315.91
2006-06-15,326.26
2006-06-16,287.96
2006-06-17,331.75
2006-06-18,303.09
2006-06-19,296.71
2006-06-20,293.42
2006-06-21,346.21
2006-06-22,311.47
2006-06-23,354.82
2006-06-24,313.53
2006-06-25,290.19
2006-06-26,302.1
2006-06-27,349.24
2006-06-28,321.5
2006-06-29,313.75
2006-06-30,328.01
2006-07-01,334.94
2006-07-02,347.35
2006-07-03,354.06
2006-07-04,317.99
2006-07-05,298.76
2006-07-06,317.11
2006-07-07,330.68
2006-07-08,306.29
2006-07-09,306.52
2006-07-10,332.63
2006-07-11,324.88
2006-07-12,326.6
2006-07-13,310.87
2006-07-14,321.53
2006-07-15,307.75
2006-07-16,344.13
2006-07-17,347.13
2006-07-18,289.59
2006-07-19,308.02
2006-07-20,296.78
2006-07-21,313.8
2006-07-22,325.23
2006-07-23,298.0
2006-07-24,308.65
2006-07-25,307.1
2006-07-26,331.42
2006-07-27,328.76
2006-07-28,313.03
2006-07-29,331.1
2006-07-30,316.72
2006-07-31,322.32
2006-08-01,361.31
2006-08-02,354.75
2006-08-03,302.04
2006-08-04,344.72
2006-08-05,344.45
2006-08-06,305.35
2006-08-07,344.79
2006-08-08,359.27
2006-08-09,306.15
2006-08-10,310.35
2006-08-11,349.14
2006-08-12,334.32
2006-08-13,340.01
2006-08-14,335.89
2006-08-15,336.98
2006-08-16,302.74
2006-08-17,350.31
2006-08-18,352.85
2006-08-19,324.96
2006-08-20,328.77
2006-08-21,299.12
2006-08-22,340.12
2006-08-23,341.37
2006-08-24,328.78
2006-08-25,352.61
2006-08-26,323.53
2006-08-27,341.6
2006-08-28,310.01
2006-08-29,330.03
2006-08-30,327.1
2006-08-31,335.19
2006-09-01,323.39
2006-09-02,328.25
2006-09-03,347.49
2006-09-04,322.33
2006-09-05,299.03
2006-09-06,366.25
2006-09-07,358.98
2006-09-08,305.6
2006-09-09,345.33
2006-09-10,321.57
2006-09-11,337.0
2006-09-12,337.71
2006-09-13,327.23
2006-09-14,316.34
2006-09-15,318.3
2006-09-16,313.88
2006-09-17,315.66
2006-09-18,331.05
2006-09-19,318.17
2006-09-20,346.22
2006-09-21,362.42
2006-09-22,321.17
2006-09-23,337.65
2006-09-24,342.95
2006-09-25,342.5
2006-09-26,334.67
2006-09-27,348.1
2006-09-28,342.99
2006-09-29,308.68
2006-09-30,350.91
2006-10-01,351.37
2006-10-02,318.45
2006-10-03,334.57
2006-10-04,347.58
2006-10-05,329.82
2006-10-06,355.56
2006-10-07,381.47
2006-10-08,318.57
2006-10-09,306.76
2006-10-10,340.55
2006-10-11,349.0
2006-10-12,330.05
2006-10-13,363.83
2006-10-14,308.08
2006-10-15,348.81
2006-10-16,322.93
2006-10-17,369.53
2006-10-18,375.09
2006-10-19,320.0
2006-10-20,324.43
2006-10-21,352.71
2006-10-22,327.87
2006-10-23,334.8
2006-10-24,336.31
2006-10-25,297.51
2006-10-26,335.72
2006-10-27,322.29
2006-10-28,326.32
2006-10-29,365.15
2006-10-30,311.24
2006-10-31,352.73
2006-11-01,330.98
2006-11-02,331.06
2006-11-03,352.56
2006-11-04,343.65
2006-11-05,348.35
2006-11-06,356.4
2006-11-07,330.51
2006-11-08,324.98
2006-11-09,315.62
2006-11-10,320.91
2006-11-11,396.49
2006-11-12,362.5
2006-11-13,310.68
2006-11-14,311.35
2006-11-15,347.53
2006-11-16,348.93
2006-11-17,349.06
2006-11-18,333.07
2006-11-19,335.76
2006-11-20,344.92
2006-11-21,340.18
2006-11-22,294.17
2006-11-23,334.05
2006-11-24,321.71
2006-11-25,342.34
2006-11-26,398.64
2006-11-27,346.38
2006-11-28,332.85
2006-11-29,357.65
2006-11-30,348.97
2006-12-01,347.81
2006-12-02,351.64
2006-12-03,380.73
2006-12-04,317.07
2006-12-05,349.26
2006-12-06,321.35
2006-12-07,351.08
2006-12-08,321.7
2006-12-09,331.82
2006-12-10,334.36
2006-12-11,359.87
2006-12-12,358.82
2006-12-13,315.63
2006-12-14,341.74
2006-12-15,326.54
2006-12-16,315.66
2006-12-17,336.58
